X,Y,objectid,class,gisassetid,material,owns,maintains,lasteditor,horzontalprecision,surveytype,surveydate,mode
147.132495889125721,-41.40545249149524,369,Seat without back,,STEEL,LCC Roads,LCC Roads,ORDERSR,,t,2017-04-20T00:00:00.000Z,active
147.12937610355101,-41.466112976125324,370,Seat with back,, ,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre,2012-10-30T00:00:00.000Z,active
147.139300188492427,-41.423146997240529,371,Seat with back,,,LCC Parks,LCC Parks,ORDERSR,,sm,2012-10-31T00:00:00.000Z,
147.114706633137615,-41.463737415436881,372,Seat without back,, ,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre,2012-10-17T00:00:00.000Z,active
147.115317245760139,-41.461130104217148,373,Seat with back,, ,LCC Parks,LCC Parks,ORDERSR,0.500000,submetre,2012-10-17T00:00:00.000Z,active
147.113680358054864,-41.439925801517759,374,Picnic Table,,timber,LCC Parks,LCC Parks,Ordersr,0.600000,submetre,2012-10-16T00:00:00.000Z,active
147.115031049743152,-41.436995272559784,375,Seat with back,,,LCC Parks,LCC Parks,ORDERSR,,sm,2012-10-16T00:00:00.000Z,
147.131782507456194,-41.438010180756059,376,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,sm,2017-04-20T00:00:00.000Z,active
147.139020752427172,-41.437176777581868,377,Seat without back,,STEEL,LCC Roads,LCC Roads,ORDERSR,,e,2013-03-08T00:00:00.000Z,
147.138972356983061,-41.437204719822233,378,Seat without back,,STEEL,LCC Roads,LCC Roads,ORDERSR,,e,2013-03-08T00:00:00.000Z,
147.135171463420818,-41.419306114439642,379,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,0.600000,submetre,2012-11-14T00:00:00.000Z,active
147.160106195883344,-41.466376962887367,380,Seat without back,,TIMBER,LCC Parks,LCC Parks,CORNWELLL,0.100000,Surveyed & GPS RTK,2017-11-02T00:00:00.000Z,active
147.160094877361587,-41.466392229243034,381,Stool,,concrete,LCC Parks,LCC Parks,CORNWELLL,0.100000,Surveyed & GPS RTK,2017-11-02T00:00:00.000Z,active
147.160085802176837,-41.466402297848845,382,Stool,,concrete,LCC Parks,LCC Parks,CORNWELLL,0.100000,Surveyed & GPS RTK,2017-11-02T00:00:00.000Z,active
147.160086468406234,-41.466429727469489,383,Stool,,concrete,LCC Parks,LCC Parks,CORNWELLL,0.100000,Surveyed & GPS RTK,2017-11-02T00:00:00.000Z,active
147.1600990017063,-41.46641076364574,384,Stool,,concrete,LCC Parks,LCC Parks,CORNWELLL,0.100000,Surveyed & GPS RTK,2017-11-02T00:00:00.000Z,active
147.1600612822904,-41.466437083815229,385,Stool,,concrete,LCC Parks,LCC Parks,CORNWELLL,0.100000,Surveyed & GPS RTK,2017-11-02T00:00:00.000Z,active
147.160050673953492,-41.466444102809611,386,Stool,,concrete,LCC Parks,LCC Parks,CORNWELLL,0.100000,Surveyed & GPS RTK,2017-11-02T00:00:00.000Z,active
147.159915597163291,-41.466376328160166,387,Stool,,concrete,LCC Parks,LCC Parks,CORNWELLL,0.100000,Surveyed & GPS RTK,2017-11-02T00:00:00.000Z,active
147.159904423858194,-41.466366884013048,388,Stool,,concrete,LCC Parks,LCC Parks,CORNWELLL,0.100000,Surveyed & GPS RTK,2017-11-02T00:00:00.000Z,active
147.159919047893254,-41.46635808407072,389,Stool,,concrete,LCC Parks,LCC Parks,CORNWELLL,0.100000,Surveyed & GPS RTK,2017-11-02T00:00:00.000Z,active
147.159944360608421,-41.466353519905866,390,Stool,,concrete,LCC Parks,LCC Parks,CORNWELLL,0.100000,Surveyed & GPS RTK,2017-11-02T00:00:00.000Z,active
147.159953132130966,-41.466343164394011,391,Stool,,concrete,LCC Parks,LCC Parks,CORNWELLL,0.100000,Surveyed & GPS RTK,2017-11-02T00:00:00.000Z,active
147.160070197169148,-41.466408575275068,392,Seat without back,,TIMBER,LCC Parks,LCC Parks,CORNWELLL,0.100000,Surveyed & GPS RTK,2017-11-02T00:00:00.000Z,active
147.160032087263119,-41.466453853168375,393,Seat without back,,TIMBER,LCC Parks,LCC Parks,CORNWELLL,0.100000,Surveyed & GPS RTK,2017-11-02T00:00:00.000Z,active
147.133251164834434,-41.406834053306532,394,Seat without back,,STEEL,LCC Roads,LCC Roads,ORDERSR,0.100000,submetre 0.5m,2012-09-11T00:00:00.000Z,active
147.133220633475275,-41.406862277035863,395,Seat without back,,STEEL,LCC Roads,LCC Roads,ORDERSR,0.100000,submetre 0.5m,2012-09-11T00:00:00.000Z,active
147.138733699382243,-41.439530889111303,396,Seat without back,,STEEL,LCC Roads,LCC Roads,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.138989885862884,-41.439854719126295,397,Seat without back,,STEEL,LCC Roads,LCC Roads,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.139107923142944,-41.439806687846755,398,Seat without back,,STEEL,LCC Roads,LCC Roads,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.159381741861864,-41.465480453169597,399,Seat without back,,timber,LCC Roads,LCC Roads,ORDERSR,0.300000,submetre 0.5m,2012-09-17T00:00:00.000Z,active
147.160190181471734,-41.466904352319837,400,Seat without back,,TIMBER,LCC Roads,LCC Roads,ORDERSR,0.600000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.160255879191055,-41.467012838140384,401,Seat without back,,TIMBER,LCC Roads,LCC Roads,ORDERSR,0.600000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.16043222332496,-41.467842293071925,402,Seat without back,,TIMBER,LCC Roads,LCC Roads,ORDERSR,0.800000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.159112120892672,-41.465408106135754,403,Seat without back,,TIMBER,LCC Roads,LCC Roads,ORDERSR,1.200000,submetre 0.5m,2012-09-17T00:00:00.000Z,active
147.216636325364647,-41.251795780792207,404,Seat without back,, ,LCC Roads,LCC Roads,ORDERSR,0.100000,submetre 0.5m,2012-09-14T00:00:00.000Z,active
147.21732178035839,-41.250299697120276,405,Seat without back,, ,LCC Roads,LCC Roads,ORDERSR,1.400000,submetre 0.5m,2012-09-14T00:00:00.000Z,active
147.217422165732188,-41.250143279266332,406,Seat without back,, ,LCC Roads,LCC Roads,ORDERSR,0.800000,submetre 0.5m,2012-09-14T00:00:00.000Z,active
147.19000396873227,-41.453355173336014,407,Seat without back,, ,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.190040911558469,-41.453313184103223,408,Seat without back,, ,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.190089193105649,-41.453258258436406,409,Seat without back,, ,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.190136225550248,-41.453204883206297,410,Seat without back,, ,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.19018325320198,-41.453152352869971,411,Seat without back,, ,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.190438110147682,-41.452865402888634,412,Seat without back,,timber  around hockey field,LCC Parks,LCC Parks,ORDERSR,0.200000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.190478041312076,-41.452819085855317,413,Seat without back,,timber,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.190518831048223,-41.452773651023819,414,Seat without back,,timber,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.190560373675481,-41.452726534126739,415,Seat without back,,timber,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.190600245108129,-41.452680320735404,416,Seat without back,,timber,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.191047099660153,-41.453170322816817,417,Seat without back,,timber,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.191003058235907,-41.453219837333315,418,Seat without back,,timber,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.19095972464018,-41.453268639063367,419,Seat without back,,timber,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.190829165377522,-41.453416625899749,420,Seat without back,,timber,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.190787936722472,-41.453463514477349,421,Seat without back,,timber,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.19073502071538,-41.453522861804601,422,Seat without back,,timber,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.190667634872284,-41.453599187946992,423,Seat without back,,timber,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.190622053145148,-41.453650741467555,424,Seat without back,,timber,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.191188148109518,-41.452900709543904,425,Seat without back,,timber,LCC Parks,LCC Parks,ORDERSR,2.300000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.191256549271117,-41.452881506204065,426,Seat without back,,timber,LCC Parks,LCC Parks,ORDERSR,1.900000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.191242927717866,-41.452845156475469,427,Seat without back,,timber,LCC Parks,LCC Parks,ORDERSR,1.200000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.19167994076696,-41.452524221642022,428,Seat without back,,timber,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.191612244701929,-41.452562346162651,429,Seat without back,,timber,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.191465395993617,-41.452645619302125,430,Seat without back,,timber,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.191419132794067,-41.452674254640179,431,Seat without back,,timber,LCC Parks,LCC Parks,ORDERSR,0.300000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.191361312114253,-41.452706075329274,432,Seat without back,,timber,LCC Parks,LCC Parks,ORDERSR,0.400000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.135147283501453,-41.429118516900765,433,Seat without back,,,LCC Roads,LCC Roads,ORDERSR,0.100000,submetre 0.5m,2012-09-11T00:00:00.000Z,active
147.138667143047599,-41.42854895069874,434,Seat without back,,,LCC YPIPA,LCC YPIPA,ORDERSR,0.100000,submetre 0.5m,2012-09-11T00:00:00.000Z,active
147.138630379188555,-41.428558037695545,435,Seat without back,,,LCC YPIPA,LCC YPIPA,ORDERSR,0.100000,submetre 0.5m,2012-09-11T00:00:00.000Z,active
147.138766026214114,-41.428483361804417,436,Seat without back,,,LCC YPIPA,LCC YPIPA,ORDERSR,0.100000,submetre 0.5m,2012-09-11T00:00:00.000Z,active
147.138846680395488,-41.428451479508958,437,Seat without back,,,LCC YPIPA,LCC YPIPA,ORDERSR,0.100000,submetre 0.5m,2012-09-11T00:00:00.000Z,active
147.138536312757566,-41.42850697272943,438,Seat without back,,,LCC YPIPA,LCC YPIPA,ORDERSR,0.100000,submetre 0.5m,2012-09-11T00:00:00.000Z,active
147.138499868588525,-41.428513869561009,439,Seat without back,,,LCC YPIPA,LCC YPIPA,ORDERSR,0.100000,submetre 0.5m,2012-09-11T00:00:00.000Z,active
147.138417610199866,-41.428529872308381,440,Seat without back,,,LCC YPIPA,LCC YPIPA,ORDERSR,0.100000,submetre 0.5m,2012-09-11T00:00:00.000Z,active
147.138364564111953,-41.428540361469068,441,Seat without back,,,LCC YPIPA,LCC YPIPA,ORDERSR,0.100000,submetre 0.5m,2012-09-11T00:00:00.000Z,active
147.139703727548039,-41.427654948014663,442,Seat without back,,,LCC YPIPA,LCC YPIPA,ORDERSR,0.200000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.139644846441598,-41.427674791100998,443,Seat without back,,,LCC YPIPA,LCC YPIPA,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.139931992923152,-41.427362060772715,444,Seat without back,,TIMBER,LCC YPIPA,LCC YPIPA,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.139954774951406,-41.42729560136884,445,Seat without back,,TIMBER,LCC YPIPA,LCC YPIPA,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.140084662648945,-41.42721212061425,446,Seat without back,,TIMBER,LCC YPIPA,LCC YPIPA,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.140332392904725,-41.427162074438726,447,Seat without back,,TIMBER,LCC YPIPA,LCC YPIPA,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.140868836092068,-41.423711200567986,448,Seat without back,,,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-09-11T00:00:00.000Z,active
147.140856092244434,-41.423761127119462,449,Seat without back,,,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-09-11T00:00:00.000Z,active
147.160478337327021,-41.441900147440215,450,Seat without back,,timber,LCC Roads,LCC Roads,ORDERSR,0.500000,submetre 0.5m,2012-09-10T00:00:00.000Z,active
147.129466385685674,-41.454327632525164,451,Seat without back,,,LCC Parks,LCC Parks,ORDERSR,0.400000,submetre 0.5m,2012-09-25T00:00:00.000Z,active
147.129413265223889,-41.454300549925684,452,Seat without back,, ,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-09-25T00:00:00.000Z,active
147.13085807332979,-41.458008639300296,453,Seat without back,, ,LCC Parks,LCC Parks,ORDERSR,0.400000,submetre 0.5m,2012-09-25T00:00:00.000Z,active
147.141760024332882,-41.439069781372304,454,Seat without back,,TIMBER,LCC Roads,LCC Roads,ORDERSR,0.100000,submetre 0.5m,2017-04-19T00:00:00.000Z,active
147.141792831281805,-41.439080367145621,455,Seat without back,,TIMBER,LCC Roads,LCC Roads,ORDERSR,0.100000,submetre 0.5m,2012-09-25T00:00:00.000Z,active
147.141723738393324,-41.439000655326218,456,Seat with back,,TIMBER,LCC Parking,LCC Parking,ORDERSR,0.100000,submetre 0.5m,2017-04-19T00:00:00.000Z,active
147.141076831779344,-41.438597846559205,457,Seat without back,,TIMBER,LCC Parking,LCC Parking,ORDERSR,0.600000,submetre 0.5m,2017-04-19T00:00:00.000Z,active
147.140948181805356,-41.438659129460838,458,Seat without back,,TIMBER,LCC Parking,LCC Parking,ORDERSR,0.400000,submetre 0.5m,2017-04-19T00:00:00.000Z,active
147.217120414155318,-41.251867218094688,459,Seat without back,, ,LCC Lton Aquatic,LCC Lton Aquatic,ORDERSR,0.100000,submetre 0.5m,2012-10-04T00:00:00.000Z,active
147.216914580734453,-41.251675402260624,460,Seat without back,, ,LCC Lton Aquatic,LCC Lton Aquatic,ORDERSR,0.100000,submetre 0.5m,2012-10-04T00:00:00.000Z,active
147.217114809294202,-41.251656393065424,461,Seat without back,, ,LCC Lton Aquatic,LCC Lton Aquatic,ORDERSR,0.100000,submetre 0.5m,2012-10-04T00:00:00.000Z,active
147.217100554270672,-41.251683076832883,462,Seat without back,, ,LCC Lton Aquatic,LCC Lton Aquatic,ORDERSR,0.100000,submetre 0.5m,2012-10-04T00:00:00.000Z,active
147.192848076235407,-41.236781031584016,463,Seat without back,, ,LCC Parks,LCC Parks,ORDERSR,0.200000,submetre 0.5m,2013-02-11T00:00:00.000Z,active
147.192879802495071,-41.236782076503268,464,Seat without back,, ,LCC Parks,LCC Parks,ORDERSR,0.300000,submetre 0.5m,2013-02-11T00:00:00.000Z,active
147.190895114161378,-41.237057367216948,465,Seat without back,, ,LCC Parks,LCC Parks,ORDERSR,0.700000,submetre 0.5m,2013-02-11T00:00:00.000Z,active
147.190487916847275,-41.236567210418713,466,Seat without back,, ,LCC Parks,LCC Parks,ORDERSR,0.600000,submetre 0.5m,2013-02-11T00:00:00.000Z,active
147.186985464029704,-41.237488226438749,467,Seat without back,, ,LCC Parks,LCC Parks,ORDERSR,0.800000,submetre 0.5m,2013-02-11T00:00:00.000Z,active
147.18644270323307,-41.238777824920561,468,Seat without back,, ,LCC Parks,LCC Parks,ORDERSR,0.800000,submetre 0.5m,2013-02-11T00:00:00.000Z,active
147.123888819065741,-41.432453808893044,469,Seat with back,,PP,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre,2013-02-05T00:00:00.000Z,active
147.123018781787295,-41.433131870286559,470,Seat without back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,0.600000,submetre,2013-02-05T00:00:00.000Z,active
147.136356133980428,-41.424004447186114,471,Seat without back,, ,LCC Roads,LCC Roads,ORDERSR,0.100000,submetre,2012-11-14T00:00:00.000Z,active
147.135097726298596,-41.419563422333624,472,Seat without back,, ,LCC Roads,LCC Roads,ORDERSR,0.100000,submetre,2012-11-14T00:00:00.000Z,active
147.138284070901449,-41.438996075924344,473,Seat with back,, ,LCC Roads,LCC Roads,Ordersr,0.300000,submetre 0.5m,2012-09-19T00:00:00.000Z,active
147.159038704619547,-41.465420416431442,474,Seat with back,,TIMBER,LCC Roads,LCC Roads,ORDERSR,1.300000,submetre 0.5m,2012-09-17T00:00:00.000Z,active
147.159056941266954,-41.465364512263356,475,Seat with back,,TIMBER,LCC Roads,LCC Roads,ORDERSR,0.500000,submetre 0.5m,2012-09-17T00:00:00.000Z,active
147.159046251028713,-41.465323777094405,476,Seat with back,,TIMBER,LCC Roads,LCC Roads,ORDERSR,0.800000,submetre 0.5m,2012-09-17T00:00:00.000Z,active
147.217429290042304,-41.24965905215803,477,Seat with back,, ,LCC Roads,LCC Roads,Ordersr,0.900000,submetre 0.5m,2012-09-14T00:00:00.000Z,active
147.217273481118156,-41.249928127571948,478,Seat with back,, ,LCC Roads,LCC Roads,Ordersr,0.100000,submetre 0.5m,2012-09-14T00:00:00.000Z,active
147.216969375616344,-41.250370757976569,479,Seat with back,, ,LCC Roads,LCC Roads,Ordersr,0.100000,submetre 0.5m,2012-09-14T00:00:00.000Z,active
147.216925030691925,-41.250356933429153,480,Seat with back,, ,LCC Roads,LCC Roads,Ordersr,0.800000,submetre 0.5m,2012-09-14T00:00:00.000Z,active
147.216536255859609,-41.251479136419817,481,Seat with back,, ,LCC Roads,LCC Roads,Ordersr,0.200000,submetre 0.5m,2012-09-14T00:00:00.000Z,active
147.216105456823925,-41.25221934225592,482,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-09-14T00:00:00.000Z,active
147.216067182639023,-41.252221448055217,483,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-09-14T00:00:00.000Z,active
147.186892126485532,-41.434785191137522,484,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.500000,submetre 0.5m,2012-09-20T00:00:00.000Z,active
147.135006898335547,-41.429067065685572,485,Seat with back,,timber,LCC Roads,LCC Roads,Ordersr,0.100000,submetre 0.5m,2012-09-11T00:00:00.000Z,active
147.1338974412254,-41.406752881420722,486,Seat with back,,steel,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-09-11T00:00:00.000Z,active
147.133823029357444,-41.406789480286243,487,Seat with back,,steel,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-09-11T00:00:00.000Z,active
147.140161224865466,-41.428270267560848,488,Seat with back,,steel,LCC YPIPA,LCC YPIPA,ORDERSR,3,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.14012471705891,-41.4282340664953,489,Seat with back,,steel,LCC YPIPA,LCC YPIPA,ORDERSR,3,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.140043022086161,-41.428132068833115,490,Seat with back,,steel,LCC YPIPA,LCC YPIPA,ORDERSR,0.200000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.140020353456549,-41.428113254401524,491,Seat with back,,steel,LCC YPIPA,LCC YPIPA,ORDERSR,0.600000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.139977633739335,-41.428070642058088,492,Seat with back,,steel,LCC YPIPA,LCC YPIPA,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.139626160556304,-41.428213242725548,493,Seat with back,,steel,LCC YPIPA,LCC YPIPA,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.139649313117332,-41.428118908135154,494,Seat with back,,steel,LCC YPIPA,LCC YPIPA,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.139661726235147,-41.428066849164985,495,Seat with back,,steel,LCC YPIPA,LCC YPIPA,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.140137656782741,-41.4278515688532,496,Seat with back,,steel,LCC YPIPA,LCC YPIPA,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.140162176116576,-41.427837779029993,497,Seat with back,,steel,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.140224430702034,-41.427413957608827,498,Seat with back,,steel,LCC YPIPA,LCC YPIPA,ORDERSR,0.200000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.140206004010594,-41.427387480710308,499,Seat with back,,steel,LCC YPIPA,LCC YPIPA,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.140243203712032,-41.427404482188315,500,Seat with back,,steel,LCC YPIPA,LCC YPIPA,ORDERSR,0.500000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.142579291807863,-41.446398686760944,501,Seat with back,,timber,LCC Roads,LCC Roads,Ordersr,5.700000,submetre 0.5m,2012-09-10T00:00:00.000Z,active
147.142231278262386,-41.44516896286396,502,Seat with back,,timber,LCC Roads,LCC Roads,Ordersr,1.100000,submetre 0.5m,2012-09-10T00:00:00.000Z,active
147.139595298252488,-41.440820195710714,503,Seat with back,,timber,LCC Roads,LCC Roads,Ordersr,2.400000,submetre 0.5m,2012-09-10T00:00:00.000Z,active
147.160558193321776,-41.441269078448059,504,Seat with back,,timber,LCC Roads,LCC Roads,Ordersr,0.200000,submetre 0.5m,2012-09-10T00:00:00.000Z,active
147.160678784875358,-41.441077376410469,505,Seat with back,,timber,LCC Roads,LCC Roads,Ordersr,0.100000,submetre 0.5m,2012-09-10T00:00:00.000Z,active
147.145144047796919,-41.450954542401355,506,Seat with back,,STEEL,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-09-10T00:00:00.000Z,active
147.142640006792107,-41.447977935716636,507,Seat with back,,timber,LCC Parks,LCC Parks,Ordersr,0.700000,submetre 0.5m,2012-09-10T00:00:00.000Z,active
147.141591991756997,-41.447878626138028,508,Seat with back,,timber,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-09-10T00:00:00.000Z,active
147.141976292377876,-41.444705573409102,509,Seat with back,,timber,LCC Roads,LCC Roads,Ordersr,0.100000,submetre 0.5m,2012-09-10T00:00:00.000Z,active
147.147477651119573,-41.43896762658926,510,Seat with back,,timber,LCC Parks,LCC Parks,Ordersr,1,submetre 0.5m,2012-09-10T00:00:00.000Z,active
147.147567828722316,-41.438768075768053,511,Seat with back,,timber,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-09-10T00:00:00.000Z,active
147.147528400160809,-41.439305027437825,512,Seat with back,,timber,LCC Parks,LCC Parks,Ordersr,0.700000,submetre 0.5m,2012-09-10T00:00:00.000Z,active
147.147572138350341,-41.439740541114851,513,Seat with back,,timber,LCC Parks,LCC Parks,Ordersr,0.600000,submetre 0.5m,2012-09-10T00:00:00.000Z,active
147.154032665555405,-41.452928088200238,514,Seat with back,,timber,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-09-10T00:00:00.000Z,active
147.17022663038901,-41.436254243627097,515,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.700000,submetre 0.5m,2012-09-25T00:00:00.000Z,active
147.167061890921786,-41.438042901480507,516,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.300000,submetre 0.5m,2012-09-25T00:00:00.000Z,active
147.217072361729436,-41.251738982171631,517,Seat with back,, ,LCC Lton Aquatic,LCC Lton Aquatic,Ordersr,0.100000,submetre 0.5m,2012-10-04T00:00:00.000Z,active
147.217113349473834,-41.251851414558125,518,Seat with back,, ,LCC Lton Aquatic,LCC Lton Aquatic,Ordersr,0.100000,submetre 0.5m,2012-10-04T00:00:00.000Z,active
147.216805327370025,-41.251737339631717,519,Seat with back,, ,LCC Lton Aquatic,LCC Lton Aquatic,Ordersr,0.700000,submetre 0.5m,2012-10-04T00:00:00.000Z,active
147.216870500844436,-41.251785654728174,520,Seat with back,, ,LCC Lton Aquatic,LCC Lton Aquatic,Ordersr,0.100000,submetre 0.5m,2012-10-04T00:00:00.000Z,active
147.216869485721872,-41.251773932942193,521,Seat with back,, ,LCC Lton Aquatic,LCC Lton Aquatic,Ordersr,0.600000,submetre 0.5m,2012-10-04T00:00:00.000Z,active
147.21689361700362,-41.251722822067634,522,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-10-04T00:00:00.000Z,active
147.216904447363561,-41.251701085575327,523,Seat with back,, ,LCC Lton Aquatic,LCC Lton Aquatic,Ordersr,0.100000,submetre 0.5m,2012-10-04T00:00:00.000Z,active
147.216930714638011,-41.251652355943428,524,Seat with back,, ,LCC Lton Aquatic,LCC Lton Aquatic,Ordersr,0.100000,submetre 0.5m,2012-10-04T00:00:00.000Z,active
147.216942979905099,-41.251629608766997,525,Seat with back,, ,LCC Lton Aquatic,LCC Lton Aquatic,Ordersr,0.100000,submetre 0.5m,2012-10-04T00:00:00.000Z,active
147.12129869040055,-41.445959075846616,526,Seat with back,,STEEL,LCC Parks,LCC Parks,ORDERSR,0.900000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.121299377687478,-41.445944359509312,527,Seat with back,,STEEL,LCC Parks,LCC Parks,ORDERSR,0.200000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.121295014178202,-41.445928974733611,528,Seat with back,,STEEL,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.121288318616109,-41.445914222043179,529,Seat with back,,STEEL,LCC Parks,LCC Parks,ORDERSR,0.200000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.120845248975343,-41.446255655993738,530,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.120886381870889,-41.446231812166012,531,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.120941127646745,-41.446199014934543,532,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.120993977523455,-41.446167097905608,533,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.121034984635145,-41.446135538301071,534,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
